Station,Channel,Location,Latitude,Longitude,Elevation,Depth,Azimuth,Start_time,End_time,Constant
CHN5,EHZ,10,23.597212,120.676901,801.0,0.0,0.0,2023-01-16,2599-12-31,8.898260569496507e-09
CHN5,EHN,10,23.597212,120.676901,801.0,0.0,0.0,2023-01-16,2599-12-31,8.898260569496507e-09
CHN5,EHE,10,23.597212,120.676901,801.0,0.0,90.0,2023-01-16,2599-12-31,8.898260569496507e-09
CHN5,EHZ,10,23.5973,120.6776,840.0,0.0,0.0,2008-11-21,2023-01-15,8.898260569496507e-09
CHN5,EHN,10,23.5973,120.6776,840.0,0.0,0.0,2008-11-21,2023-01-15,8.898260569496507e-09
CHN5,EHE,10,23.5973,120.6776,840.0,0.0,90.0,2008-11-21,2023-01-15,8.898260569496507e-09
CHN5,HLZ,10,23.5973,120.6776,840.0,0.0,0.0,2008-11-21,2020-12-16,3.2805290326874753e-06
CHN5,HLN,10,23.5973,120.6776,840.0,0.0,0.0,2008-11-21,2020-12-16,3.2851040862040904e-06
CHN5,HLE,10,23.5973,120.6776,840.0,0.0,90.0,2008-11-21,2020-12-16,3.2742625340963826e-06
CHN8,EHZ,10,23.3474,120.2227,6.0,0.0,0.0,2009-10-01,2599-12-31,8.898260569496507e-09
CHN8,EHN,10,23.3474,120.2227,6.0,0.0,0.0,2009-10-01,2599-12-31,8.898260569496507e-09
CHN8,EHE,10,23.3474,120.2227,6.0,0.0,90.0,2009-10-01,2599-12-31,8.898260569496507e-09
CHN8,HLZ,10,23.3474,120.2227,6.0,0.0,0.0,2009-10-01,2018-11-13,3.2805290326874753e-06
CHN8,HLN,10,23.3474,120.2227,6.0,0.0,0.0,2009-10-01,2018-11-13,3.2851040862040904e-06
CHN8,HLE,10,23.3474,120.2227,6.0,0.0,90.0,2009-10-01,2018-11-13,3.2742625340963826e-06
CHN8,HLZ,10,23.3474,120.2227,6.0,0.0,0.0,2018-11-14,2599-12-31,3.2233437080623813e-06
CHN8,HLN,10,23.3474,120.2227,6.0,0.0,0.0,2018-11-14,2599-12-31,3.2468418664478026e-06
CHN8,HLE,10,23.3474,120.2227,6.0,0.0,90.0,2018-11-14,2599-12-31,3.2186989511505003e-06
CHY,HHZ,00,23.4963,120.4325,-370.0,398.0,0.0,2009-12-15,2021-09-05,1.5787124802708079e-09
CHY,HH1,00,23.4963,120.4325,-370.0,398.0,337.0,2009-12-15,2021-09-05,1.5060277436100903e-09
CHY,HH2,00,23.4963,120.4325,-370.0,398.0,67.0,2009-12-15,2021-09-05,1.5018789068508335e-09
CHY,HNZ,00,23.4963,120.4325,-370.0,397.0,0.0,2009-12-15,2021-09-05,6.47484257336204e-06
CHY,HN1,00,23.4963,120.4325,-370.0,397.0,337.0,2009-12-15,2021-09-05,6.506896249467794e-06
CHY,HN2,00,23.4963,120.4325,-370.0,397.0,67.0,2009-12-15,2021-09-05,6.410735221150536e-06
CHY,HHZ,00,23.4963,120.4325,-366.0,397.0,0.0,2021-11-11,2022-01-17,2.0790020542855725e-09
CHY,HH1,00,23.4963,120.4325,-366.0,397.0,138.0,2021-11-11,2022-01-17,2.0790020542855725e-09
CHY,HH2,00,23.4963,120.4325,-366.0,397.0,228.0,2021-11-11,2022-01-17,2.0790020542855725e-09
CHY,HNZ,00,23.4963,120.4325,-366.0,397.0,0.0,2021-11-11,2022-01-17,2.450980961506105e-06
CHY,HN1,00,23.4963,120.4325,-366.0,397.0,138.0,2021-11-11,2022-01-17,2.450980961506105e-06
CHY,HN2,00,23.4963,120.4325,-366.0,397.0,228.0,2021-11-11,2022-01-17,2.450980961506105e-06
CHY,HNZ,00,23.4963,120.4325,-366.0,397.0,0.0,2022-01-18,2023-02-01,2.450980961506105e-06
CHY,HN1,00,23.4963,120.4325,-366.0,397.0,0.0,2022-01-18,2023-02-01,2.450980961506105e-06
CHY,HN2,00,23.4963,120.4325,-366.0,397.0,90.0,2022-01-18,2023-02-01,2.450980961506105e-06
CHY,HHZ,00,23.4963,120.4325,-366.0,397.0,0.0,2022-01-18,2023-02-01,2.0790020542855725e-09
CHY,HH1,00,23.4963,120.4325,-366.0,397.0,0.0,2022-01-18,2023-02-01,2.0790020542855725e-09
CHY,HH2,00,23.4963,120.4325,-366.0,397.0,90.0,2022-01-18,2023-02-01,2.0790020542855725e-09
CHY,HNZ,00,23.496308,120.432736,-370.0,397.0,0.0,2023-02-02,2599-12-31,2.450980961506105e-06
CHY,HN1,00,23.496308,120.432736,-370.0,397.0,0.0,2023-02-02,2599-12-31,2.450980961506105e-06
CHY,HN2,00,23.496308,120.432736,-370.0,397.0,90.0,2023-02-02,2599-12-31,2.450980961506105e-06
CHY,HHZ,00,23.496308,120.432736,-370.0,397.0,0.0,2023-02-02,2599-12-31,2.0790020542855725e-09
CHY,HH1,00,23.496308,120.432736,-370.0,397.0,0.0,2023-02-02,2599-12-31,2.0790020542855725e-09
CHY,HH2,00,23.496308,120.432736,-370.0,397.0,90.0,2023-02-02,2599-12-31,2.0790020542855725e-09
CHY,HLZ,10,23.496288,120.432525,31.0,0.0,0.0,2018-11-13,2599-12-31,3.2179836193898104e-06
CHY,HLN,10,23.496288,120.432525,31.0,0.0,0.0,2018-11-13,2599-12-31,3.2493602262080407e-06
CHY,HLE,10,23.496288,120.432525,31.0,0.0,90.0,2018-11-13,2599-12-31,3.262001020335308e-06
CHY,HLZ,10,23.4963,120.4325,27.0,0.0,0.0,2009-10-01,2018-11-12,3.2805290326874753e-06
CHY,HLN,10,23.4963,120.4325,27.0,0.0,0.0,2009-10-01,2018-11-12,3.2851040862040904e-06
CHY,HLE,10,23.4963,120.4325,27.0,0.0,90.0,2009-10-01,2018-11-12,3.2742625340963826e-06
CHY,HNZ,10,23.4963,120.4325,27.0,0.0,0.0,2009-12-15,2021-09-05,6.378681545044784e-06
CHY,HNN,10,23.4963,120.4325,27.0,0.0,0.0,2009-12-15,2021-09-05,6.442788897256289e-06
CHY,HNE,10,23.4963,120.4325,27.0,0.0,90.0,2009-12-15,2021-09-05,6.2985473547804015e-06
CHY1,HLZ,10,23.456999,120.293942,17.0,0.0,0.0,2021-10-06,2023-01-16,3.207194848588164e-06
CHY1,HLN,10,23.456999,120.293942,17.0,0.0,0.0,2021-10-06,2023-01-16,3.2300658667998276e-06
CHY1,HLE,10,23.456999,120.293942,17.0,0.0,90.0,2021-10-06,2023-01-16,3.18827285365812e-06
CHY1,HLZ,10,23.457018,120.293883,10.0,0.0,0.0,2023-01-17,2599-12-31,3.207194848588164e-06
CHY1,HLN,10,23.457018,120.293883,10.0,0.0,0.0,2023-01-17,2599-12-31,3.2300658667998276e-06
CHY1,HLE,10,23.457018,120.293883,10.0,0.0,90.0,2023-01-17,2599-12-31,3.18827285365812e-06
DOSB,HHZ,10,20.701,116.7306,5.0,0.0,0.0,2009-07-07,2013-04-02,4.155911343566032e-09
DOSB,HHN,10,20.701,116.7306,5.0,0.0,0.0,2009-07-07,2013-04-02,4.050698398159296e-09
DOSB,HHE,10,20.701,116.7306,5.0,0.0,90.0,2009-07-07,2013-04-02,4.081698641002352e-09
DPDB,HHZ,10,24.0334,120.9264,650.0,0.0,0.0,2008-12-05,2012-06-07,5.381856263951974e-10
DPDB,HHN,10,24.0334,120.9264,650.0,0.0,0.0,2008-12-05,2012-06-07,5.237400547538205e-10
DPDB,HHE,10,24.0334,120.9264,650.0,0.0,90.0,2008-12-05,2012-06-07,5.27539026466509e-10
DPDB,HHZ,10,24.0334,120.9264,650.0,0.0,0.0,2012-06-08,2014-08-11,3.970737968340862e-09
DPDB,HHN,10,24.0334,120.9264,650.0,0.0,0.0,2012-06-08,2014-08-11,4.020621611159214e-09
DPDB,HHE,10,24.0334,120.9264,650.0,0.0,90.0,2012-06-08,2014-08-11,4.030749121514779e-09
DPDB,HHZ,10,24.0334,120.9264,650.0,0.0,0.0,2014-10-24,2023-01-31,3.3143311266477215e-09
DPDB,HHN,10,24.0334,120.9264,650.0,0.0,0.0,2014-10-24,2023-01-31,3.3143311266477215e-09
DPDB,HHE,10,24.0334,120.9264,650.0,0.0,90.0,2014-10-24,2023-01-31,3.3143311266477215e-09
DPDB,HLZ,10,24.033443,120.926449,639.0,0.0,0.0,2022-02-19,2023-01-31,3.211310455978438e-06
DPDB,HLN,10,24.033443,120.926449,639.0,0.0,0.0,2022-02-19,2023-01-31,3.1894977368099867e-06
DPDB,HLE,10,24.033443,120.926449,639.0,0.0,90.0,2022-02-19,2023-01-31,3.199081222590195e-06
DPDB,HLZ,10,24.033474,120.926486,641.0,0.0,0.0,2023-02-01,2599-12-31,3.211310455978438e-06
DPDB,HLN,10,24.033474,120.926486,641.0,0.0,0.0,2023-02-01,2599-12-31,3.1894977368099867e-06
DPDB,HLE,10,24.033474,120.926486,641.0,0.0,90.0,2023-02-01,2599-12-31,3.199081222590195e-06
DPDB,HHZ,10,24.033474,120.926486,641.0,0.0,0.0,2023-02-01,2599-12-31,3.3143311266477215e-09
DPDB,HHN,10,24.033474,120.926486,641.0,0.0,0.0,2023-02-01,2599-12-31,3.3143311266477215e-09
DPDB,HHE,10,24.033474,120.926486,641.0,0.0,90.0,2023-02-01,2599-12-31,3.3143311266477215e-09
DPDB,HLZ,11,24.0334,120.9264,650.0,0.0,0.0,2014-10-24,2023-01-31,2.450980961506105e-06
DPDB,HLN,11,24.0334,120.9264,650.0,0.0,0.0,2014-10-24,2023-01-31,2.450980961506105e-06
DPDB,HLE,11,24.0334,120.9264,650.0,0.0,90.0,2014-10-24,2023-01-31,2.450980961506105e-06
DPDB,HLZ,11,24.033474,120.926486,641.0,0.0,0.0,2023-02-01,2599-12-31,2.450980961506105e-06
DPDB,HLN,11,24.033474,120.926486,641.0,0.0,0.0,2023-02-01,2599-12-31,2.450980961506105e-06
DPDB,HLE,11,24.033474,120.926486,641.0,0.0,90.0,2023-02-01,2599-12-31,2.450980961506105e-06
EAH,HNZ,00,24.3293,121.7393,-49.0,100.0,0.0,2017-10-06,2599-12-31,6.442788897256289e-06
EAH,HN1,00,24.3293,121.7393,-49.0,100.0,100.0,2017-10-06,2599-12-31,6.314574192833278e-06
EAH,HN2,00,24.3293,121.7393,-49.0,100.0,190.0,2017-10-06,2599-12-31,6.410735221150536e-06
EAH,HHZ,00,24.3293,121.7393,-49.0,100.0,0.0,2017-10-06,2599-12-31,1.464886815549089e-09
EAH,HH1,00,24.3293,121.7393,-49.0,100.0,0.0,2017-10-06,2599-12-31,1.5466157253527732e-09
EAH,HH2,00,24.3293,121.7393,-49.0,100.0,90.0,2017-10-06,2599-12-31,1.5193182810595055e-09
EAH,HNZ,10,24.3293,121.7393,51.0,0.0,0.0,2017-10-06,2020-06-16,6.417252728776866e-06
EAH,HNN,10,24.3293,121.7393,51.0,0.0,0.0,2017-10-06,2020-06-16,6.417252728776866e-06
EAH,HNE,10,24.3293,121.7393,51.0,0.0,90.0,2017-10-06,2020-06-16,6.417252728776866e-06
EAH,HNZ,10,24.329347,121.739307,56.0,0.0,0.0,2020-06-17,2599-12-31,3.2242256239317255e-06
EAH,HNN,10,24.329347,121.739307,56.0,0.0,0.0,2020-06-17,2599-12-31,3.2294485256912866e-06
EAH,HNE,10,24.329347,121.739307,56.0,0.0,90.0,2020-06-17,2599-12-31,3.231712109755938e-06
EAS,HLZ,10,22.38199,120.856353,457.0,0.0,0.0,2018-12-10,2599-12-31,3.2805290326874753e-06
EAS,HLN,10,22.38199,120.856353,457.0,0.0,0.0,2018-12-10,2599-12-31,3.2851040862040904e-06
EAS,HLE,10,22.38199,120.856353,457.0,0.0,90.0,2018-12-10,2599-12-31,3.2742625340963826e-06
EAS,EHZ,10,22.38199,120.856353,457.0,0.0,0.0,2023-02-07,2599-12-31,8.898260569496507e-09
EAS,EHN,10,22.38199,120.856353,457.0,0.0,0.0,2023-02-07,2599-12-31,8.898260569496507e-09
